country_name,country_code,indicator_name,indicator_code,year,value
Argentina,ARG,"School enrollment, primary (% gross)",SE.PRM.ENRR,2022,110.51
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2010,100.15
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2011,99.77
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2012,99.59
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2013,100.65
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2014,99.69
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2015,100.29
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2016,100.01
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2017,100.64
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2018,100.6
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2019,101.07
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2020,100.19
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2021,100.39
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2022,
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,77.73
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,78.43
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,78.85
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,78.05
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,79.32
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,79.81
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,80.53
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,79.05
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,78.93
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,81.1
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,80.79
Argentina,ARG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2010,97.97
Argentina,ARG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2011,98.22
Argentina,ARG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2012,97.42
Argentina,ARG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2013,99.62
Argentina,ARG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2014,98.28
Argentina,ARG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2015,98.32
Argentina,ARG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2016,98.74
Argentina,ARG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2017,98.64
Argentina,ARG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2018,98.53
Argentina,ARG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2019,97.98
Argentina,ARG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2020,
Argentina,ARG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2021,99.68
Argentina,ARG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2022,99.41
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2010,5.96
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2011,4.7
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2012,4.43
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2013,4.95
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2014,5.07
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2015,5.71
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2016,4.04
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2017,5.99
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2018,4.99
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2019,4.83
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2020,4.49
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2021,4.12
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2022,5.61
Portugal,PRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2010,10.54
Portugal,PRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2011,9.75
Portugal,PRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2012,9.76
Portugal,PRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2013,10.36
Portugal,PRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2014,11.58
Portugal,PRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2015,10.44
Portugal,PRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2016,9.72
Portugal,PRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2017,10.49
Portugal,PRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2018,10.5
Portugal,PRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2019,9.06
Portugal,PRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2020,10.67
Portugal,PRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2021,10.58
Portugal,PRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2022,11.16
Portugal,PRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2010,
Portugal,PRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2011,104.69
Portugal,PRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2012,103.86
Portugal,PRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2013,103.37
Portugal,PRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2014,105.58
Portugal,PRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2015,104.09
Portugal,PRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2016,104.07
Portugal,PRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2017,104.06
Portugal,PRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2018,104.2
Portugal,PRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2019,104.0
Portugal,PRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2020,103.76
Portugal,PRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2021,103.78
Portugal,PRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,2022,104.1
Portugal,PRT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2010,109.67
Portugal,PRT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2011,109.55
Portugal,PRT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2012,110.02
Portugal,PRT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2013,109.79
Portugal,PRT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2014,110.82
Portugal,PRT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2015,108.31
Portugal,PRT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2016,110.53
Portugal,PRT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2017,110.61
Portugal,PRT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2018,108.6
Portugal,PRT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2019,109.61
Portugal,PRT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2020,109.58
Portugal,PRT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2021,108.94
Portugal,PRT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2022,109.29
Portugal,PRT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,61.33
Portugal,PRT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,63.15
Portugal,PRT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,62.76
Portugal,PRT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,63.06
Portugal,PRT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,62.83
Portugal,PRT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,61.82
Portugal,PRT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,62.29
Portugal,PRT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,62.99
Portugal,PRT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,62.07
Portugal,PRT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,63.33
Portugal,PRT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,62.86
Portugal,PRT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,62.88
Portugal,PRT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,63.63
Portugal,PRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2010,94.27
Portugal,PRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2011,93.88
Portugal,PRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2012,94.9
Portugal,PRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2013,93.65
Portugal,PRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2014,94.77
Portugal,PRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2015,94.86
Portugal,PRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2016,
Portugal,PRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2017,
Portugal,PRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2018,94.05
Portugal,PRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2019,95.45
Portugal,PRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2020,94.89
Portugal,PRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2021,94.79
Portugal,PRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2022,95.83
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2010,1.58
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2011,1.18
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2012,1.13
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2013,2.45
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2014,1.35
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2015,3.2
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2016,0.93
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2017,3.23
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2018,2.37
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2019,
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2020,1.97
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2021,2.57
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2022,
Nigeria,NGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2010,7.66
Nigeria,NGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2011,
Nigeria,NGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2012,7.11
Nigeria,NGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2013,6.81
Nigeria,NGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2014,7.01
Nigeria,NGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2015,7.23
Nigeria,NGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2016,6.03
Nigeria,NGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2017,6.26
Nigeria,NGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2018,7.53
Nigeria,NGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2019,7.19
Nigeria,NGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2020,
Nigeria,NGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2021,7.12
Nigeria,NGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2022,7.33
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2010,84.68
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2011,84.73
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2012,85.52
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2013,85.01
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2014,86.04
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2015,84.98
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2016,86.82
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2017,86.68
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2018,86.75
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2019,87.39
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2020,88.0
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2021,87.81
Nigeria,NGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2022,86.3
Nigeria,NGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2010,43.23
Nigeria,NGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2011,43.93
Nigeria,NGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2012,
Nigeria,NGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2013,45.21
Nigeria,NGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2014,44.76
Nigeria,NGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2015,
Nigeria,NGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2016,45.35
Nigeria,NGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2017,45.73
Nigeria,NGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2018,45.56
Nigeria,NGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2019,46.15
Nigeria,NGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2020,46.19
Nigeria,NGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2021,
Nigeria,NGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2022,48.23
Nigeria,NGA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,9.43
Nigeria,NGA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,11.78
Nigeria,NGA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,10.7
Nigeria,NGA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,10.71
Nigeria,NGA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,10.28
Nigeria,NGA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,11.42
Nigeria,NGA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,10.85
Nigeria,NGA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,11.47
Nigeria,NGA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,13.14
Nigeria,NGA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,11.74
Nigeria,NGA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,12.69
Nigeria,NGA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,11.78
Nigeria,NGA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,12.38
Nigeria,NGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2010,60.06
Nigeria,NGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2011,58.97
Nigeria,NGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2012,60.79
Nigeria,NGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2013,60.47
Nigeria,NGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2014,60.06
Nigeria,NGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2015,61.13
Nigeria,NGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2016,61.68
Nigeria,NGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2017,61.82
Nigeria,NGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2018,60.86
Nigeria,NGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2019,61.71
Nigeria,NGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2020,62.35
Nigeria,NGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2021,62.81
Nigeria,NGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2022,63.57
